202-01-1115-36882;AETOS_X1 L (UMTS2100 );21 33 54;40 40 19;150;32;45;AETOS;YPSOMA PROSILIO, AETOS FLORINAS
202-01-121-36883;AETOS_X1 C (GSM1800 );21 33 54;40 40 19;220;35;33;AETOS;YPSOMA PROSILIO, AETOS FLORINAS
202-01-1115-36883;AETOS_X1 M (UMTS2100 );21 33 54;40 40 19;220;32;23;AETOS;YPSOMA PROSILIO, AETOS FLORINAS
202-01-1113-36912;LEFKOPETRA_X L (UMTS2100 );22 13 48;40 25 53;240;63;44;POLYDENDRO MAKEDONIDOS;SARANOU, POLYDENDRI, N. IMATHIAS
202-01-130-36913;LEFKOPETRA_X C (GSM1800 );22 13 48;40 25 53;320;65;35;POLYDENDRO MAKEDONIDOS;SARANOU, POLYDENDRI, N. IMATHIAS
202-01-1113-36913;LEFKOPETRA_X M (UMTS2100 );22 13 48;40 25 53;320;64;45;POLYDENDRO MAKEDONIDOS;SARANOU, POLYDENDRI, N. IMATHIAS
202-01-130-36918;LEFKOPETRA_X V (GSM900 );22 13 48;40 25 53;240;65;35;POLYDENDRO MAKEDONIDOS;SARANOU, POLYDENDRI, N. IMATHIAS
202-01-118-36921;CHRISO_X A (GSM1800 );23 37 37;41 35 33;20;0;31;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-1103-36921;CHRISO_X K (UMTS2100 );23 37 37;41 35 33;20;0;22;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-118-36922;CHRISO_X B (GSM1800 );23 37 37;41 35 33;100;0;35;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-1103-36922;CHRISO_X L (UMTS2100 );23 37 37;41 35 33;100;0;43;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-118-36923;CHRISO_X C (GSM1800 );23 37 37;41 35 33;190;34;35;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-1103-36923;CHRISO_X M (UMTS2100 );23 37 37;41 35 33;255;34;44;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-118-36924;CHRISO_X D (GSM1800 );23 37 37;41 35 33;255;34;35;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-118-36927;CHRISO_X U (GSM900 );23 37 37;41 35 33;20;0;35;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-118-36928;CHRISO_X V (GSM900 );23 37 37;41 35 33;100;0;35;HRYSO EMMANOYIL PAPPA;MPAIRA, N. SOULIOU, SERRES
202-01-130-36931;AKROLIMNI_X A (GSM1800 );22 17 75;40 41 35;15;35;35;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-1113-36931;AKROLIMNI_X K (UMTS2100 );22 17 75;40 41 35;15;32;45;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-130-36932;AKROLIMNI_X B (GSM1800 );22 17 75;40 41 35;110;67;35;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-1113-36932;AKROLIMNI_X L (UMTS2100 );22 17 75;40 41 35;110;63;45;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-130-36933;AKROLIMNI_X C (GSM1800 );22 17 75;40 41 35;235;35;35;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-1113-36933;AKROLIMNI_X M (UMTS2100 );22 17 75;40 41 35;235;32;30;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-130-36934;AKROLIMNI_X D (GSM1800 );22 17 75;40 41 35;305;35;35;AKROLIMNI KRYAS VRYSIS;THESI KAZANI, AKROLIMNI, PELLA
202-01-118-36951;VALTERO_X A (GSM1800 );23 17 59;41 10 36;25;34;35;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-1103-36951;VALTERO_X K (UMTS2100 );23 17 59;41 10 36;25;33;45;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-118-36952;VALTERO_X B (GSM1800 );23 17 59;41 10 36;115;67;35;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-1103-36952;VALTERO_X L (UMTS2100 );23 17 59;41 10 36;205;64;45;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-118-36953;VALTERO_X C (GSM1800 );23 17 59;41 10 36;205;65;35;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-1103-36953;VALTERO_X M (UMTS2100 );23 17 59;41 10 36;300;65;45;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-118-36954;VALTERO_X D (GSM1800 );23 17 59;41 10 36;300;65;35;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-118-36959;VALTERO_X W (GSM900 );23 17 59;41 10 36;300;65;35;VALTERO IRAKLEIAS;IRAKLIA SERRON
202-01-130-37001;MELIKI_OUT A (GSM1800 );22 23 16;40 31 22;25;67;35;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-1113-37001;MELIKI_OUT K (UMTS2100 );22 23 16;40 31 22;25;63;45;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-130-37002;MELIKI_OUT B (GSM1800 );22 23 16;40 31 22;125;65;35;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-1113-37002;MELIKI_OUT L (UMTS2100 );22 23 16;40 31 22;125;65;16;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-130-37003;MELIKI_OUT C (GSM1800 );22 23 16;40 31 22;230;34;35;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-1113-37003;MELIKI_OUT M (UMTS2100 );22 23 16;40 31 22;230;34;33;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-130-37008;MELIKI_OUT V (GSM900 );22 23 16;40 31 22;125;65;35;MELIKI;KERAMARIO, D.D. MELIKIS, DIMOU MELIKIS
202-01-130-37021;LANARA A (GSM1800 );22 35 48;40 37 44;0;67;35;NAOYSA;LANARA 35, NAOYSA
202-01-1113-37021;LANARA K (UMTS2100 );22 35 48;40 37 44;0;64;45;NAOYSA;LANARA 35, NAOYSA
202-01-130-37022;LANARA B (GSM1800 );22 35 48;40 37 44;120;67;35;NAOYSA;LANARA 35, NAOYSA
202-01-1113-37022;LANARA L (UMTS2100 );22 35 48;40 37 44;120;64;45;NAOYSA;LANARA 35, NAOYSA
202-01-130-37023;LANARA C (GSM1800 );22 35 48;40 37 44;240;67;13;NAOYSA;LANARA 35, NAOYSA
202-01-1113-37023;LANARA M (UMTS2100 );22 35 48;40 37 44;240;64;11;NAOYSA;LANARA 35, NAOYSA
202-01-1103-37052;AGGISTRO_OUT L (UMTS2100 );23 25 49;41 23 57;160;0;19;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-1103-37053;AGGISTRO_OUT M (UMTS2100 );23 25 49;41 23 57;260;63;45;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-118-37053;AGKISTRO_OUT C (GSM1800 );23 25 49;41 23 57;260;67;35;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-1103-37055;AGGISTRO_OUT O (UMTS2100 );23 25 49;41 23 57;160;0;19;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-1103-37056;AGGISTRO_OUT P (UMTS2100 );23 25 49;41 23 57;260;63;41;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-118-37058;AGKISTRO_OUT V (GSM900 );23 25 49;41 23 57;160;0;35;AGKISTRO;HOINA, AGKISTRO, NOMOS SERRON
202-01-135-37067;GRANITIS X U (GSM900 );23 55 41;41 17 49;90;0;35;GRANITIS KATO NEYROKOPIOY;PROFITIS ILIAS, D.D. GRANITI, D. NEYROKOPIOU
202-01-135-37068;GRANITIS X V (GSM900 );23 55 41;41 17 49;165;0;33;GRANITIS KATO NEYROKOPIOY;PROFITIS ILIAS, D.D. GRANITI, D. NEYROKOPIOU
202-01-135-37069;GRANITIS X W (GSM900 );23 55 41;41 17 49;290;0;35;GRANITIS KATO NEYROKOPIOY;PROFITIS ILIAS, D.D. GRANITI, D. NEYROKOPIOU
202-01-2127-37071;SIVIRI_OUT A (GSM1800 );23 22 19;40 12 46;50;65;35;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-3127-37071;SIVIRI_OUT K (UMTS2100 );23 22 19;40 12 46;50;64;9;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-2127-37072;SIVIRI_OUT B (GSM1800 );23 22 19;40 12 46;160;65;19;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-3127-37072;SIVIRI_OUT L (UMTS2100 );23 22 19;40 12 46;160;64;11;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-2127-37073;SIVIRI_OUT C (GSM1800 );23 22 19;40 12 46;310;65;34;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-3127-37073;SIVIRI_OUT M (UMTS2100 );23 22 19;40 12 46;310;64;14;SIVIRI KASSANDRAS;YPSOMA KELI,  D. KASSANDRAS
202-01-2127-37091;DEAS_MI A (GSM1800 );23 23 24;40 18 31;0;320,7;35;KALYVES POLYGYROY;VIOMIHANIKI PERIOHI KALYVON, POLYGYROS HALKIDIKIS
202-01-122-37111;MONAXITI_X A (GSM1800 );21 16 29;39 58 13;10;0;35;MONAHITI THEODOROY ZIAKA;MONAHITI GREVENON
202-01-123-37121;LIVADERO_X A (GSM1800 );21 56 94;40 20 32;85;65;30;LIVADERO;IEROS NAOS AGIOU ATHANASIOU, LIVADERO, KOZANIS
202-01-1115-37121;LIVADERO_X K (UMTS2100 );21 56 94;40 20 32;85;64;30;LIVADERO;IEROS NAOS AGIOU ATHANASIOU, LIVADERO, KOZANIS
202-01-123-37131;KOZANI_SOUTH A (GSM1800 );21 47 57;40 17 51;30;63;35;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-1115-37131;KOZANI_SOUTH K (UMTS2100 );21 47 57;40 17 51;30;60;28;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-123-37132;KOZANI_SOUTH B (GSM1800 );21 47 57;40 17 51;150;63;35;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-1115-37132;KOZANI_SOUTH L (UMTS2100 );21 47 57;40 17 51;150;60;43;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-123-37133;KOZANI_SOUTH C (GSM1800 );21 47 57;40 17 51;270;63;27;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-1115-37133;KOZANI_SOUTH M (UMTS2100 );21 47 57;40 17 51;270;60;18;KOZANI;MITROPOLITOU FOTIOU 23, KOZANI
202-01-135-37221;FOTOLIVOS X A (GSM1800 );24 41 54;41 33 27;0;67;35;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37221;FOTOLIVOS_X K (UMTS2100 );24 41 54;41 33 27;100;32;42;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-135-37222;FOTOLIVOS X B (GSM1800 );24 41 54;41 33 27;100;35;35;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37222;FOTOLIVOS_X L (UMTS2100 );24 41 54;41 33 27;220;32;45;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-135-37223;FOTOLIVOS X C (GSM1800 );24 41 54;41 33 27;220;35;35;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37223;FOTOLIVOS_X M (UMTS2100 );24 41 54;41 33 27;280;32;32;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-135-37224;FOTOLIVOS X D (GSM1800 );24 41 54;41 33 27;280;35;33;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37224;FOTOLIVOS_X N (UMTS2100 );24 41 54;41 33 27;100;32;41;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37225;FOTOLIVOS_X O (UMTS2100 );24 41 54;41 33 27;220;32;45;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-1104-37226;FOTOLIVOS_X P (UMTS2100 );24 41 54;41 33 27;280;32;32;FOTOLIVOS SITAGRON;FOTOLIVOS, N. DRAMAS
202-01-135-37233;TSAKALOS X C (GSM1800 );24 16 37;41 31 55;320;34;35;SKALOTI SIDIRONEROY;YPSOMA TSAKALOS, N. DRAMAS (ELLINOVOULGARIKA SYNORA)
202-01-135-37238;TSAKALOS X V (GSM900 );24 16 37;41 31 55;140;30;35;SKALOTI SIDIRONEROY;YPSOMA TSAKALOS, N. DRAMAS (ELLINOVOULGARIKA SYNORA)
202-01-135-37239;TSAKALOS X W (GSM900 );24 16 37;41 31 55;240;0;35;SKALOTI SIDIRONEROY;YPSOMA TSAKALOS, N. DRAMAS (ELLINOVOULGARIKA SYNORA)
202-01-118-37241;CHORA_SMTHR A (GSM1800 );25 31 11;40 28 23;80;0;9;SAMOTHRAKI;VRYHOS, SAMOTHRAKI
202-01-3104-37241;CHORA_SMTHR K (UMTS2100 );25 31 11;40 28 23;80;0;6;SAMOTHRAKI;VRYHOS, SAMOTHRAKI
202-01-118-37247;CHORA_SMTHR U (GSM900 );25 31 11;40 28 23;80;0;32;SAMOTHRAKI;VRYHOS, SAMOTHRAKI
202-01-107-37251;PLAT_BEACH A (GSM1800 );22 38 25;39 59 30;130;0;29;PLATAMONAS ANATOLIKOY OLYMPOY;XIROKAMPI - PETRIDI, PLATAMONAS
202-01-1902-37251;PLAT_BEACH K (UMTS2100 );22 38 25;39 59 30;130;0;22;PLATAMONAS ANATOLIKOY OLYMPOY;XIROKAMPI - PETRIDI, PLATAMONAS
202-01-107-37252;PLAT_BEACH B (GSM1800 );22 38 25;39 59 30;240;0;25;PLATAMONAS ANATOLIKOY OLYMPOY;XIROKAMPI - PETRIDI, PLATAMONAS
202-01-107-37253;PLAT_BEACH C (GSM1800 );22 38 25;39 59 30;300;0;35;PLATAMONAS ANATOLIKOY OLYMPOY;XIROKAMPI - PETRIDI, PLATAMONAS
202-01-106-37271;SOUFLI/X2 A (GSM1800 );26 17 85;41 11 46;40;0;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-3104-37271;SOUFLI/X2 K (UMTS2100 );26 17 79;41 11 47;40;0;45;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-106-37272;SOUFLI/X2 B (GSM1800 );26 17 85;41 11 46;90;0;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-3104-37272;SOUFLI/X2 L (UMTS2100 );26 17 79;41 11 47;90;0;42;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-106-37273;SOUFLI/X2 C (GSM1800 );26 17 85;41 11 46;140;67;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-3104-37273;SOUFLI/X2 M (UMTS2100 );26 17 79;41 11 47;140;0;37;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-106-37277;SOUFLI/X2 U (GSM900 );26 17 85;41 11 46;40;0;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-106-37278;SOUFLI/X2 V (GSM900 );26 17 85;41 11 46;90;0;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-106-37279;SOUFLI/X2 W (GSM900 );26 17 85;41 11 46;255;30;35;SOYFLI;YDRAGOGEIO, PLISION SOYFLIOY
202-01-105-37281;LIVADITIS X A (GSM1800 );24 40 47;41 17 49;30;34;35;LEIVADITIS STAYROYPOLIS;LIVADITIS, D.D. KARYOFYTO, DIMOS STAYROUPOLIS
202-01-105-37283;LIVADITIS X C (GSM1800 );24 40 47;41 17 49;300;34;34;LEIVADITIS STAYROYPOLIS;LIVADITIS, D.D. KARYOFYTO, DIMOS STAYROUPOLIS
202-01-127-37361;GEROPL_TIM A (GSM1800 );23 26 54;40 28 30;30;65;35;GEROPLATANOS ZERVOHORION;.
202-01-127-37362;GEROPL_TIM B (GSM1800 );23 26 54;40 28 30;135;34;35;GEROPLATANOS ZERVOHORION;.
202-01-127-37363;GEROPL_TIM C (GSM1800 );23 26 54;40 28 30;195;34;35;GEROPLATANOS ZERVOHORION;.
202-01-127-37367;GEROPL_TIM U (GSM900 );23 26 54;40 28 30;100;65;35;GEROPLATANOS ZERVOHORION;.
202-01-127-37369;GEROPL_TIM W (GSM900 );23 26 54;40 28 30;290;65;35;GEROPLATANOS ZERVOHORION;.
202-01-135-37371;ANDREAS X A (GSM1800 );24 16 20;40 53 19;110;67;28;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37371;ANDREASX K (UMTS2100 );24 16 20;40 53 19;110;63;8;AGIOS ANDREAS ELEYTHERON;.
202-01-135-37372;ANDREAS X B  (GSM1800 );24 16 20;40 53 19;200;67;11;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37372;ANDREASX L (UMTS2100 );24 16 20;40 53 19;200;63;10;AGIOS ANDREAS ELEYTHERON;.
202-01-135-37373;ANDREAS X C  (GSM1800 );24 16 20;40 53 19;310;35;35;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37373;ANDREASX M (UMTS2100 );24 16 20;40 53 19;310;32;45;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37374;ANDREASX N (UMTS2100 );24 16 20;40 53 19;110;63;7;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37375;ANDREASX O (UMTS2100 );24 16 20;40 53 19;200;63;8;AGIOS ANDREAS ELEYTHERON;.
202-01-1104-37376;ANDREASX P (UMTS2100 );24 16 20;40 53 19;310;32;45;AGIOS ANDREAS ELEYTHERON;.
202-01-106-37400;ORMENIO X Z (GSM900 );26 13 12;41 43 30;300;65;35;ORMENIO TRIGONOY;KAMPOS, D.D. ORMENIOU, DIMOU TRIGONOU EVROU
202-01-3104-37402;ORMENIO X L (UMTS2100 );26 13 13;41 43 30;140;0;36;ORMENIO TRIGONOY;KAMPOS, D.D. ORMENIOU, DIMOU TRIGONOU EVROU
202-01-3104-37403;ORMENIO X M (UMTS2100 );26 13 13;41 43 30;210;0;34;ORMENIO TRIGONOY;KAMPOS, D.D. ORMENIOU, DIMOU TRIGONOU EVROU
202-01-106-37408;ORMENIO X V (GSM900 );26 13 12;41 43 30;140;0;35;ORMENIO TRIGONOY;KAMPOS, D.D. ORMENIOU, DIMOU TRIGONOU EVROU
202-01-106-37409;ORMENIO X W (GSM900 );26 13 12;41 43 30;210;0;35;ORMENIO TRIGONOY;KAMPOS, D.D. ORMENIOU, DIMOU TRIGONOU EVROU
202-01-106-37411;PALI X A (GSM1800 );26 18 19;41 41 52;120;65;35;DIKAIA TRIGONOY;ASPROHOMA, D.D. DIKAION, DIMOU TRIGONOU, EVROS
202-01-3104-37412;PALI X L (UMTS2100 );26 18 20;41 41 52;250;0;45;DIKAIA TRIGONOY;ASPROHOMA, D.D. DIKAION, DIMOU TRIGONOU, EVROS
202-01-3104-37413;PALI X M (UMTS2100 );26 18 20;41 41 52;310;0;45;DIKAIA TRIGONOY;ASPROHOMA, D.D. DIKAION, DIMOU TRIGONOU, EVROS
202-01-106-37418;PALI X V (GSM900 );26 18 19;41 41 52;250;0;35;DIKAIA TRIGONOY;ASPROHOMA, D.D. DIKAION, DIMOU TRIGONOU, EVROS
202-01-106-37419;PALI X W (GSM900 );26 18 19;41 41 52;310;0;35;DIKAIA TRIGONOY;ASPROHOMA, D.D. DIKAION, DIMOU TRIGONOU, EVROS
202-01-106-37421;PLATI X A (GSM1800 );26 19 19;41 37 29;70;67;35;PLATI TRIGONOY;KAMPOS, PLISION ELAIAS EVROU
202-01-3104-37421;PLATI_X K (UMTS2100 );26 19 20;41 37 28;70;0;33;PLATI TRIGONOY;KAMPOS, PLISION ELAIAS EVROU
202-01-106-37422;PLATI X B (GSM1800 );26 19 19;41 37 29;210;67;33;PLATI TRIGONOY;KAMPOS, PLISION ELAIAS EVROU
202-01-3104-37422;PLATI_X L (UMTS2100 );26 19 20;41 37 28;210;0;45;PLATI TRIGONOY;KAMPOS, PLISION ELAIAS EVROU
202-01-106-37423;PLATI X C (GSM1800 );26 19 19;41 37 29;340;67;35;PLATI TRIGONOY;KAMPOS, PLISION ELAIAS EVROU
202-01-103-37431;AGROPLAT A (GSM1800 );22 31 53;40 39 52;170;0;35;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-1113-37431;AGROPLAT K (UMTS2100 );22 31 53;40 39 52;170;0;60;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-103-37432;AGROPLAT B (GSM1800 );22 31 53;40 39 52;240;0;35;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-1113-37432;AGROPLAT L (UMTS2100 );22 31 53;40 39 52;240;0;54;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-103-37433;AGROPLAT C (GSM1800 );22 31 53;40 39 52;350;0;35;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-1113-37433;AGROPLAT M (UMTS2100 );22 31 53;40 39 52;350;0;60;PLATY PLATEOS;AGROINVEST, PLATY IMATHIAS
202-01-130-37451;XECHASMENI_X A (GSM1800 );22 19 23;40 35 77;50;0;35;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37451;XECHASMENI_X K (UMTS2100 );22 19 23;40 35 77;50;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-130-37452;XECHASMENI_X B (GSM1800 );22 19 23;40 35 77;130;0;35;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37452;XECHASMENI_X L (UMTS2100 );22 19 23;40 35 77;130;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-130-37453;XECHASMENI_X C (GSM1800 );22 19 23;40 35 77;205;35;35;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37453;XECHASMENI_X M (UMTS2100 );22 19 23;40 35 77;280;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-130-37454;XECHASMENI_X D (GSM1800 );22 19 23;40 35 77;280;0;35;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37454;XECHASMENI_X N (UMTS2100 );22 19 23;40 35 77;50;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37455;XECHASMENI_X O (UMTS2100 );22 19 23;40 35 77;130;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-1113-37456;XECHASMENI_X P (UMTS2100 );22 19 23;40 35 77;280;0;45;STAYROS ANTIGONIDON;KOURI, KAVASILA, IMATHIA
202-01-130-37461;SKIDRA IN A (GSM1800 );22 92 53;40 46 44;20;65;35;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-1113-37461;SKIDRA_IN K (UMTS2100 );22 92 53;40 46 44;20;61;45;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-130-37462;SKIDRA IN B (GSM1800 );22 92 53;40 46 44;140;65;35;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-1113-37462;SKIDRA_IN L (UMTS2100 );22 92 53;40 46 44;140;61;45;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-130-37463;SKIDRA IN C (GSM1800 );22 92 53;40 46 44;260;65;35;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-1113-37463;SKIDRA_IN M (UMTS2100 );22 92 53;40 46 44;260;61;37;SKYDRA;ARGYROUPOLEOS 1, SKYDRA
202-01-135-37501;CHORISTI A (GSM1800 );24 12 42;41 72 96;50;67;27;HORISTI DRAMAS;E.O. DRAMAS - KAVALAS
202-01-1104-37501;CHORISTI K (UMTS2100 );24 12 42;41 72 96;50;63;45;HORISTI DRAMAS;E.O. DRAMAS - KAVALAS
202-01-135-37502;CHORISTI B (GSM1800 );24 12 42;41 72 96;150;67;33;HORISTI DRAMAS;E.O. DRAMAS - KAVALAS
202-01-1104-37502;CHORISTI L (UMTS2100 );24 12 42;41 72 96;150;63;32;HORISTI DRAMAS;E.O. DRAMAS - KAVALAS
202-01-135-37503;CHORISTI C (GSM1800 );24 12 42;41 72 96;320;67;35;HORISTI DRAMAS;E.O. DRAMAS - KAVALAS
202-01-122-37511;AR.OREST/X2 A (GSM1800 );21 14 24;40 26 28;0;67;35;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37511;AR_OREST/X2 K (UMTS2100 );21 14 24;40 26 28;0;63;30;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-122-37512;AR.OREST/X2 B (GSM1800 );21 14 24;40 26 28;50;0;35;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37512;AR_OREST/X2 L (UMTS2100 );21 14 24;40 26 28;50;0;30;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-122-37513;AR.OREST/X2 C (GSM1800 );21 14 24;40 26 28;130;67;35;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37513;AR_OREST/X2 M (UMTS2100 );21 14 24;40 26 28;130;63;44;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37514;AR_OREST/X2 N (UMTS2100 );21 14 24;40 26 28;0;63;27;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37515;AR_OREST/X2 O (UMTS2100 );21 14 24;40 26 28;50;0;30;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-1115-37516;AR_OREST/X2 P (UMTS2100 );21 14 24;40 26 28;130;63;41;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-122-37517;AR.OREST/X2 U (GSM900 );21 14 24;40 26 28;50;0;35;KREMASTO ORESTIDOS;KREMASTI, ARGOUS ORESTIKOU
202-01-106-37531;GERALE_MI A (GSM1800 );25 52 25;40 50 40;60;70;31;ALEXANDROYPOLI;L. DIMOKRATIAS 337 KAI MESOLOGGIOU
202-01-106-37533;GERALE_MI C (GSM1800 );25 52 25;40 50 40;240;70;29;ALEXANDROYPOLI;L. DIMOKRATIAS 337 KAI MESOLOGGIOU
202-01-3104-37533;GERALE_MI M (UMTS2100 );25 52 25;40 50 40;240;70;27;ALEXANDROYPOLI;L. DIMOKRATIAS 337 KAI MESOLOGGIOU
202-01-105-37572;GERXANT_MI B (GSM1800 );24 53 23;41 81 50;140;70;19;XANTHI;MIHAIL KARAOLI 24 XANTHI
202-01-1104-37572;GERXANT_MI L (UMTS2100 );24 53 23;41 81 48;140;70;32;XANTHI;MIHAIL KARAOLI 24 XANTHI
202-01-105-37573;GERXANT_MI C (GSM1800 );24 53 23;41 81 50;330;70;7;XANTHI;MIHAIL KARAOLI 24 XANTHI
202-01-107-37581;MELISSIA_X A (GSM1800 );22 34 13;40 29 26;10;65;35;AIGINIO;MELISSIA, DIMOU AIGINIOU
202-01-1103-37581;MELISSIA_X K (UMTS2100 );22 34 13;40 29 26;10;63;45;AIGINIO;MELISSIA, DIMOU AIGINIOU
